-0.54228,4.6484,0
5.1505,0.43904,0
2.277,4.3406,0
3.6047,3.5748,0
-4.7841,1.8821,0
4.6398,0.2559,0
-2.5593,4.3721,0
-3.5044,3.5581,0
-5.0223,1.7639,0
1.3164,4.4763,0
-3.4487,3.8411,0
-4.4472,1.1768,0
5.139,1.3531,0
-3.9082,2.6349,0
-0.30206,4.6798,0
3.9982,3.2928,0
-3.2762,3.1766,0
-4.3626,2.6046,0
-1.8333,5.1247,0
4.1844,3.0838,0
-3.0123,4.419,0
-3.8856,3.712,0
3.7433,2.8735,0
4.6434,2.5278,0
-3.7829,3.6759,0
-3.1351,4.1999,0
-1.3074,4.8397,0
4.6182,2.3145,0
-3.3029,3.8745,0
3.4289,4.2771,0
-2.9152,3.7593,0
-3.5798,3.8356,0
-0.89687,5.4052,0
-1.0382,5.3078,0
3.2126,4.2108,0
4.6537,0.71913,0
0.32461,5.3298,0
-3.0583,4.1426,0
3.6088,2.8988,0
0.31861,4.6511,0
4.362,2.3562,0
4.5934,0.68692,0
3.2076,3.4641,0
4.3425,1.9021,0
5.0044,0.85746,0
5.0364,0.99188,0
4.3814,1.6393,0
4.6015,2.1169,0
-3.5277,4.0638,0
3.8836,3.0823,0
0.5427,5.3189,0
-1.9742,4.8843,0
0.17741,4.739,0
-1.606,4.5309,0
-3.2725,3.1908,0
-4.5838,0.12772,0
-1.2651,4.8235,0
-2.1987,4.3581,0
-3.1761,3.6452,0
4.6508,0.60954,0
-1.2928,4.5702,0
3.5523,3.5039,0
1.9486,4.1882,0
-5.0814,0.4439,0
-2.7863,3.9421,0
4.7672,0.86974,0
-4.363,2.6201,0
-3.6409,3.499,0
-0.75007,5.4318,0
-2.5924,4.0322,0
-4.2058,2.3222,0
-3.7063,2.7659,0
-4.0398,2.1667,0
3.5547,3.6586,0
1.5533,5.2229,0
-3.6804,3.3773,0
4.5132,2.19,0
0.020659,4.6595,0
-4.8978,1.6195,0
-2.8766,4.3988,0
-1.7959,5.1053,0
-4.1822,2.4638,0
2.8702,3.8127,0
4.9414,2.1869,0
-3.6011,3.7472,0
-4.7243,1.2577,0
-2.2506,4.4758,0
4.1541,2.7139,0
0.78389,5.2198,0
4.4239,1.7853,0
4.8829,1.4523,0
1.7278,4.4347,0
4.4064,1.2152,0
-4.3144,2.0037,0
2.7499,4.2654,0
5.2987,1.0516,0
-1.6931,4.7938,0
-3.4993,4.1119,0
-0.12087,5.4945,0
3.8101,3.1959,0
4.0198,2.3438,0
2.9512,3.4655,0
2.788,4.6389,0
-2.5509,3.7538,0
-0.99715,4.8837,0
2.3003,3.93,0
-4.856,2.5669,0
-3.8528,2.9142,0
1.3096,4.5648,0
-4.7709,1.9526,0
-4.9021,2.3593,0
3.8757,2.3245,0
-4.947,1.7207,0
2.3476,4.3943,0
-5.3486,0.36503,0
-3.2759,4.2351,0
4.4322,1.6138,0
-0.23604,5.4089,0
0.52375,5.2773,0
-4.966,2.3319,0
0.29592,5.1518,0
0.48405,4.8445,0
4.4756,1.6617,0
-2.5048,4.0961,0
-2.6896,4.5771,0
-5.0633,1.87,0
1.7108,4.2845,0
3.3566,3.0165,0
3.0803,3.8108,0
4.186,2.2739,0
2.0251,4.6576,0
5.2204,1.4918,0
0.22218,4.9734,0
-4.3388,1.5411,0
3.6647,2.6778,0
-1.0853,4.5229,0
2.1586,4.6416,0
2.889,3.9456,0
4.5769,2.2626,0
-5.012,0.39278,0
0.24845,5.2671,0
0.85872,4.6158,0
4.1855,2.2483,0
-3.2527,4.2302,0
-4.64,2.5845,0
-4.1677,2.0555,0
-1.2837,4.8405,0
3.1842,3.5687,0
-4.3878,1.3113,0
2.0752,4.9162,0
3.4854,3.2785,0
-0.96301,5.2835,0
-4.8144,0.34499,0
-4.919,0.62265,0
-1.9355,4.5941,0
3.6371,2.6995,0
-4.1323,2.7963,0
-1.1001,4.926,0
-4.9338,2.1826,0
-4.7512,1.6981,0
-3.8952,2.6396,0
3.6858,3.4277,0
-0.66737,4.6532,0
-4.2986,2.1392,0
1.9858,4.1622,0
-3.9817,3.4375,0
-1.3405,4.3543,0
-1.7819,4.7385,0
-1.6997,5.0658,0
-2.8684,3.8703,0
5.2056,1.5846,0
-0.24341,5.0145,0
1.8475,4.1699,0
-4.4278,3.2211,0
5.1804,1.208,0
3.7386,2.7271,0
4.6723,0.9951,0
-5.2191,0.22838,0
-3.2834,4.2658,0
3.3823,3.4056,0
-0.97819,5.1056,0
-4.8809,1.5708,0
4.7944,0.59319,0
3.0778,3.7481,0
-5.0379,0.72768,0
-3.7684,3.5874,0
-4.8906,0.78576,0
-2.3349,4.7447,0
1.3544,4.3103,0
-4.3726,2.2264,0
-1.5866,4.452,0
-4.7419,0.56877,0
-4.1178,2.1516,0
-0.86728,4.8028,0
-5.4019,0.21137,0
3.0616,4.1385,0
3.8797,2.7566,0
4.1018,3.5123,0
-1.6025,4.4484,0
4.6067,1.3838,0
3.8767,3.7825,0
-4.6067,2.0346,0
-5.1889,1.3913,0
-1.3199,5.2555,0
-5.3408,1.2435,0
-3.3152,3.2083,0
1.6284,4.794,0
1.5655,4.7395,0
-4.6968,1.5168,0
-4.9967,0.44349,0
-1.1201,4.7458,0
2.1969,4.3405,0
1.8384,4.281,0
-5.1267,0.78752,0
3.9092,3.2057,0
-4.9851,0.039051,0
-4.1328,2.3364,0
4.1195,3.1472,0
-4.3272,2.4147,0
3.1929,3.1731,0
5.4314,0.42378,0
-4.1391,3.2097,0
4.527,2.5852,0
-1.1643,5.2596,0
4.9808,1.7886,0
-1.1713,4.6821,0
3.612,3.4058,0
3.0231,4.1166,0
2.0142,4.3583,0
1.03,4.411,0
5.3064,0.9997,0
-4.5032,1.0799,0
-3.8116,3.961,0
4.6819,2.2814,0
0.76972,4.9434,0
-1.3701,4.8094,0
3.8711,2.6782,0
-1.4086,4.7758,0
0.16911,5.1481,0
-5.2704,0.34749,0
-3.4827,3.9501,0
-0.45574,4.9573,0
4.5441,2.1124,0
-4.3611,2.3308,0
1.5678,4.5421,0
-2.6666,4.4214,0
-0.50267,4.9861,0
1.5058,4.3108,0
4.8297,0.2143,0
4.335,2.3896,0
4.957,2.0169,0
-3.6384,3.0044,0
4.6109,1.1938,0
3.2599,3.9817,0
4.3159,2.3262,0
-5.2235,0.92436,0
1.649,4.8873,0
-2.9293,3.6235,0
4.9837,1.2927,0
-3.6529,3.3687,0
-0.12863,4.6637,0
2.4684,4.9115,0
4.5844,1.3565,0
-3.8133,3.6071,0
-5.1635,1.3531,0
3.2338,3.6741,0
-2.796,3.6802,0
4.1468,2.697,0
4.577,1.331,0
-1.8221,4.922,0
-2.2242,4.7287,0
-5.3608,0.23479,0
-1.1244,5.3322,0
-4.2883,1.7633,0
-3.6123,3.4838,0
4.1519,1.9358,0
-4.683,1.046,0
4.3285,3.3,0
-3.9668,2.6552,0
-3.0987,4.4656,0
4.3665,2.359,0
1.1573,4.9289,0
-2.4513,4.1966,0
-1.3588,5.1093,0
4.7813,0.55691,0
-2.7277,4.6777,0
-4.6401,2.5935,0
4.5051,3.035,0
-3.0328,3.5456,0
0.040631,5.1107,0
0.15644,5.0404,0
-4.5771,0.91124,0
5.1157,0.91841,0
-1.2613,4.5244,0
-2.221,3.9143,0
2.0087,4.3824,0
-3.6235,2.7291,0
-4.6035,2.311,0
-4.609,2.3175,0
3.336,3.0669,0
5.2306,0.49841,0
1.7546,5.0747,0
2.7539,4.4675,0
-2.236,4.4994,0
-3.9107,2.767,0
4.1187,3.3917,0
-4.8498,2.1808,0
-4.7796,2.3252,0
1.9454,4.615,0
0.090182,4.5186,0
-4.6044,0.0001838,0
-1.5942,4.5589,0
-4.4844,1.3327,0
-1.689,5.049,0
4.0588,3.6379,0
1.1374,4.614,0
-0.56011,5.2011,0
-4.6211,0.76556,0
0.17612,4.7789,0
-0.35017,5.0493,0
-0.01748,5.121,0
-4.0648,3.3694,0
-4.627,2.2591,0
5.1258,0.043459,0
5.2231,0.37907,0
-4.5753,2.54,0
3.9543,2.588,0
4.4514,2.0307,0
3.5062,3.2658,0
2.1448,4.8934,0
-2.278,4.7738,0
4.1051,3.1715,0
5.1763,0.4429,0
-3.9958,2.234,0
-4.9154,0.59191,0
4.2873,2.8997,0
-3.076,4.1803,0
2.7484,4.4711,0
1.2527,4.8868,0
-4.3699,1.4605,0
-3.3007,4.2395,0
-2.0073,4.7176,0
-0.28147,4.964,0
-5.2561,0.11935,0
3.7331,3.8705,0
-4.6266,1.2765,0
5.3915,0.21564,0
-0.72194,4.4865,0
-5.4195,0.74714,0
5.0179,2.0265,0
-1.6517,4.9071,0
0.32004,5.1332,0
4.248,3.2541,0
-4.3499,2.6258,0
-4.526,1.5593,0
0.39236,5.193,0
0.54153,4.8668,0
-4.1204,2.5258,0
3.2774,3.6967,0
3.0292,4.0561,0
3.1214,3.7436,0
2.4228,4.1556,0
-4.9153,1.2478,0
2.4617,4.3479,0
2.2564,4.257,0
2.7377,4.133,0
2.4688,3.7749,0
4.3616,2.969,0
-0.56271,4.5216,0
4.7701,1.285,0
4.5807,2.3778,0
1.9165,4.3576,0
2.1965,4.6872,0
2.5624,4.6251,0
2.9728,3.8657,0
-4.5136,2.9622,0
-5.2082,0.91567,0
3.9775,3.4312,0
3.251,3.2735,0
-5.121,1.7097,0
-4.2635,2.4426,0
-2.2201,4.8924,0
-2.0296,4.8344,0
-3.2749,3.9684,0
3.3867,3.0497,0
-3.697,2.7799,0
4.6244,1.4415,0
5.0911,1.9242,0
-0.98651,4.864,0
-4.3127,1.8881,0
1.5143,4.4208,0
4.7969,1.5427,0
-4.2436,3.3504,0
-3.398,3.4802,0
-1.0468,5.3107,0
-2.6829,4.6512,0
-3.0307,4.0832,0
-5.1819,0.60457,0
1.9352,5.0188,0
3.8176,3.6812,0
-2.8505,3.6085,0
-4.1119,1.9106,0
-1.4022,4.99,0
-1.4633,4.7636,0
4.6116,0.28661,0
-1.7797,4.2668,0
-3.1813,3.3736,0
2.2714,4.6964,0
4.2842,2.1656,0
-3.6934,3.0735,0
3.9835,2.9832,0
3.2778,3.3345,0
3.2145,4.4069,0
-3.9361,3.6705,0
4.5337,2.9545,0
3.9869,2.1016,0
3.3354,3.0228,0
5.3646,0.43178,0
-2.6906,3.8143,0
4.1822,2.4473,0
-2.2403,4.7268,0
5.3765,0.79793,0
-4.9101,1.4123,0
-5.1614,0.21305,0
-1.5568,5.2225,0
-4.9459,0.96954,0
-1.7025,4.1995,0
-3.495,3.1979,0
4.9233,0.76695,0
4.6738,1.4518,0
-2.2602,4.2078,0
2.0305,4.1746,0
-5.0947,1.3191,0
-4.0443,3.6628,0
4.2894,1.7787,0
-2.556,4.3121,0
4.1115,1.981,0
-3.4443,4.2672,0
4.8107,2.2879,0
3.1398,4.2018,0
-1.7366,4.9664,0
4.4627,2.1385,0
-1.5535,5.2665,0
0.96372,4.4006,0
2.9149,3.6668,0
-0.8274,4.6139,0
0.99608,4.8509,0
-3.9317,2.3286,0
-1.9717,4.1518,0
4.6975,1.0964,0
-3.4172,2.9694,0
3.5313,2.8118,0
2.0507,4.2608,0
-4.5645,0.6824,0
1.1677,5.0387,0
1.3045,4.6313,0
4.4139,1.8919,0
2.2042,4.3305,0
4.3325,2.5304,0
-0.30347,5.3302,0
0.04948,5.2683,0
-2.1319,5.0609,0
4.6474,2.5622,0
-3.2884,4.0202,0
-2.018,4.4113,0
0.65635,5.2684,0
4.7982,2.0864,0
-5.238,0.67136,0
4.7004,1.8363,0
0.45502,5.0492,0
-4.727,2.6763,0
0.01366,4.8772,0
-5.2832,0.41422,0
-4.8817,1.17,0
5.1038,0.95655,0
-0.21706,5.2663,0
-4.2862,1.4073,0
4.9381,1.4952,0
-4.8011,1.1462,0
3.0857,4.0214,0
5.07,0.47311,0
-2.1707,4.4673,0
-5.3201,0.58593,0
4.8161,0.5172,0
-4.8215,2.5709,0
-4.3795,1.1466,0
5.0284,1.9063,0
3.8233,2.784,0
4.7656,0.2054,0
-2.205,5.0384,0
3.6121,4.0383,0
-4.8908,0.50994,0
-3.1732,4.0667,0
-1.9591,4.163,0
-4.5582,2.3224,0
0.80887,4.8165,0
4.3177,2.7076,0
-0.8603,4.9837,0
-4.8575,0.41313,0
-5.0769,1.5251,0
-3.8216,2.7487,0
-5.1443,0.72761,0
-0.35576,4.5097,0
-3.7524,3.0939,0
-5.049,2.1469,0
2.7665,4.234,0
4.9292,2.3404,0
4.5078,0.33171,0
2.1992,4.4702,0
-1.2679,5.3453,0
1.8571,4.2191,0
-3.7093,3.825,0
4.6327,2.6211,0
-4.8815,1.8213,0
3.4182,3.3547,0
5.2742,0.504,0
2.1731,4.3137,0
-1.8606,4.804,0
0.16108,5.3939,0
2.955,4.3429,0
-3.1638,4.2184,0
4.3199,3.358,0
4.2661,3.2691,0
3.9132,3.2952,0
-4.152,1.973,0
-4.8499,1.7684,0
-3.5431,3.4387,0
2.6678,4.5062,0
3.3134,3.2477,0
-1.7713,4.8739,0
-2.7235,4.4193,0
1.317,5.1346,0
4.3605,1.2305,0
1.0553,4.6071,0
4.9215,0.46738,0
-2.8231,3.5532,0
-4.2274,1.7533,0
-4.326,2.3782,0
3.9497,3.0792,0
4.9934,1.3456,0
1.8381,4.1998,0
-3.1598,4.4214,0
4.2993,2.4461,0
-4.0727,3.4757,0
0.026903,4.788,0
3.4241,3.3798,0
-2.7266,4.396,0
0.4113,5.3016,0
2.9056,4.2395,0
-4.5195,2.1871,0
-5.0174,0.73857,0
5.3789,0.84657,0
-4.3531,2.609,0
3.1096,4.407,0
4.3096,2.019,0
-4.552,1.3608,0
-4.0678,3.4196,0
-4.4622,2.9317,0
-3.034,3.7309,0
-0.78372,4.9376,0
-1.7734,5.0668,0
-4.9273,0.047146,0
2.2968,4.6351,0
-0.34774,5.1696,0
-4.9914,1.6364,0
-3.9566,2.8503,0
-3.9813,2.8602,0
5.0143,1.1548,0
4.6305,0.16321,0
1.9054,4.8503,0
-3.4152,4.0812,0
-4.0062,3.1611,0
-4.9509,2.2245,0
-4.7392,2.0132,0
-1.9577,5.003,0
-0.51047,5.421,0
4.905,0.78937,0
-4.4227,1.8299,0
4.3726,1.6196,0
1.7278,4.5342,0
-2.7123,3.5958,0
-3.6833,3.935,0
-0.95932,4.4279,0
0.20395,4.8691,0
2.1689,4.8855,0
-4.489,0.64207,0
-4.9348,1.306,0
3.1681,3.3233,0
4.6743,2.5474,0
3.7106,4.0092,0
1.0191,4.4601,0
-1.956,4.2713,0
3.5524,3.7281,0
0.03416,4.8377,0
-0.98776,4.6151,0
5.0245,0.07828,0
