-2.427099999999999813e+00,-2.065900000000000070e+00
-3.235399999999999832e+00,-4.133200000000000429e+00
-1.851299999999999946e+00,-4.659600000000000186e+00
-2.131200000000000205e+00,-2.387000000000000011e+00
-2.117300000000000182e+00,-3.505900000000000016e+00
-2.996700000000000141e+00,-1.259900000000000020e+00
-1.574400000000000022e+00,-2.740099999999999980e+00
-1.840999999999999970e+00,-5.080199999999999605e+00
-2.678199999999999914e+00,-4.318900000000000183e+00
-2.628400000000000070e+00,-4.325300000000000367e+00
-1.399299999999999988e+00,-3.275500000000000078e+00
-1.823700000000000099e+00,-1.389199999999999990e+00
-1.545600000000000085e+00,-2.988399999999999945e+00
-1.822699999999999987e+00,-2.552200000000000024e+00
-1.980399999999999938e+00,-3.022800000000000153e+00
-1.760799999999999921e+00,-2.472199999999999953e+00
-1.800200000000000022e+00,-2.351999999999999869e+00
-2.706300000000000150e+00,-1.856700000000000017e+00
-3.693200000000000038e+00,-1.730599999999999916e+00
-1.845900000000000096e+00,-1.937899999999999956e+00
-2.782200000000000006e+00,-3.553900000000000059e+00
-1.199200000000000044e+00,-3.557199999999999918e+00
-2.811599999999999877e+00,-3.600999999999999979e+00
-2.017900000000000027e+00,-2.327599999999999891e+00
-2.777000000000000135e+00,-1.854999999999999982e+00
-3.504900000000000126e+00,-3.530100000000000016e+00
-1.106800000000000006e+00,-2.299100000000000144e+00
-1.871299999999999908e-01,-1.993500000000000050e+00
-2.328899999999999970e+00,-3.789800000000000058e+00
-2.045399999999999885e+00,-2.265899999999999803e+00
-3.433600000000000207e+00,-2.885699999999999932e+00
-2.354800000000000004e+00,-3.168499999999999872e+00
-2.530600000000000183e+00,-2.982499999999999929e+00
-4.212500000000000133e-01,-1.887499999999999956e+00
-2.339999999999999858e+00,-2.552999999999999936e+00
-1.758299999999999974e+00,-3.218599999999999905e+00
-1.982199999999999962e+00,-4.614899999999999558e+00
-2.258500000000000174e+00,-7.796199999999999797e-01
-1.471500000000000030e+00,-2.445600000000000218e+00
-2.237600000000000033e+00,-3.663100000000000023e+00
-2.307599999999999874e+00,-2.271900000000000031e+00
1.878299999999999970e-01,-3.556299999999999795e+00
-3.506299999999999972e+00,-4.009800000000000253e+00
-7.016900000000000359e-01,-3.068000000000000060e+00
-1.514199999999999990e+00,-1.254599999999999937e+00
-3.621999999999999886e+00,-5.336400000000000254e+00
-1.813199999999999923e+00,-1.947400000000000020e+00
-2.099899999999999878e+00,-7.275800000000000045e-01
-2.174900000000000055e+00,-3.211699999999999999e+00
-2.788600000000000190e+00,-1.891199999999999992e+00
-2.333299999999999930e+00,-2.782799999999999940e+00
1.090999999999999970e+00,-2.577500000000000124e+00
-2.130100000000000104e+00,-3.143100000000000005e+00
-2.207599999999999785e+00,-2.897699999999999942e+00
-3.955099999999999838e+00,-2.160499999999999865e+00
-4.513899999999999579e+00,-3.127299999999999969e+00
-2.080299999999999816e+00,-3.061500000000000110e+00
-3.162100000000000133e+00,-2.841699999999999893e+00
-9.081000000000000183e-01,-4.232700000000000351e+00
-1.595800000000000107e+00,-2.936399999999999899e+00
-1.332000000000000073e+00,-3.841800000000000104e+00
-8.893299999999999539e-01,-4.133799999999999919e+00
-2.840800000000000214e+00,-3.673700000000000188e+00
-1.869499999999999940e+00,-3.246100000000000207e+00
-2.010600000000000165e+00,-3.777099999999999902e+00
-6.905499999999999972e-01,-2.740699999999999914e+00
-1.778000000000000025e+00,-1.489600000000000035e+00
-4.076399999999999579e+00,-1.636100000000000110e+00
-2.048900000000000166e+00,-2.883500000000000174e+00
-1.534599999999999964e+00,-2.623800000000000132e+00
-2.484100000000000197e+00,-4.383899999999999686e+00
-1.346600000000000019e+00,-2.374499999999999833e+00
-1.980399999999999938e+00,-2.335700000000000109e+00
-2.600400000000000045e+00,-3.605199999999999960e+00
1.826699999999999852e-02,-1.803399999999999892e+00
-1.699400000000000022e+00,-1.291400000000000103e+00
-1.304499999999999993e+00,-4.070199999999999818e+00
-2.062800000000000189e+00,-2.878499999999999837e+00
-3.095800000000000107e+00,-3.287700000000000067e+00
-1.225500000000000034e+00,-7.757500000000000506e-01
-1.213700000000000001e+00,-1.580400000000000027e+00
-2.110899999999999999e+00,-3.434499999999999886e+00
-2.252099999999999991e+00,-4.364200000000000301e+00
-1.302499999999999991e+00,-5.097500000000000142e+00
-1.780999999999999917e+00,-3.346999999999999975e+00
-1.493300000000000072e+00,-3.262199999999999989e+00
-2.428900000000000059e+00,-4.554899999999999949e+00
-4.186600000000000321e+00,-3.184800000000000075e+00
-3.226900000000000102e+00,-4.941699999999999982e+00
-3.117399999999999949e+00,-2.086800000000000210e+00
-1.101199999999999957e+00,-3.370999999999999996e+00
-2.434899999999999842e+00,-3.316300000000000026e+00
-2.225000000000000089e+00,-3.011499999999999844e+00
-3.396799999999999820e+00,-3.472900000000000098e+00
-4.457599999999999896e-01,-3.048399999999999999e+00
-1.699300000000000033e+00,-2.830700000000000216e+00
-2.793899999999999828e+00,-2.995499999999999829e+00
-2.236600000000000144e+00,-3.225999999999999979e+00
-2.510700000000000154e-01,-4.097699999999999676e+00
-2.533399999999999874e+00,-3.032099999999999795e+00
-3.666800000000000059e-01,-4.512500000000000178e+00
-2.331399999999999917e+00,-2.830099999999999838e+00
-2.481100000000000083e+00,-2.946699999999999875e+00
-3.382699999999999818e+00,-2.162100000000000133e+00
-1.133099999999999996e+00,-2.340199999999999836e+00
-1.033900000000000041e+00,-2.723500000000000032e+00
-1.151699999999999946e+00,-2.861600000000000144e+00
-2.330700000000000216e+00,-3.686599999999999877e+00
-1.253500000000000059e+00,-2.230199999999999960e+00
-2.099200000000000177e+00,-3.265299999999999869e+00
-3.705099999999999838e+00,-2.900100000000000122e+00
-1.155799999999999939e+00,-3.230199999999999960e+00
-2.491099999999999870e+00,-2.104900000000000215e+00
-4.121799999999999908e-01,-5.675600000000000200e+00
-2.077999999999999847e+00,-5.658999999999999808e+00
-1.870100000000000096e+00,-1.473100000000000076e+00
-1.369899999999999896e+00,-2.099400000000000155e+00
-1.508199999999999985e+00,-2.078100000000000058e+00
-1.817399999999999904e+00,-3.219800000000000217e+00
-1.023099999999999898e+00,-2.314000000000000057e+00
-1.432399999999999896e+00,-1.457500000000000018e+00
-1.413699999999999957e+00,-6.877999999999999670e-01
3.541799999999999810e-02,-2.552999999999999936e+00
-1.735500000000000043e+00,-2.288800000000000168e+00
-9.011799999999999811e-01,-3.273800000000000043e+00
-1.436700000000000088e+00,-5.596799999999999997e+00
-3.256499999999999950e+00,-3.498299999999999965e+00
-3.837699999999999889e+00,-3.018100000000000005e+00
-1.647599999999999953e+00,-1.647499999999999964e+00
-2.513199999999999878e+00,-4.188399999999999679e+00
-1.998399999999999954e+00,-5.154399999999999871e+00
-3.381800000000000139e+00,-3.757800000000000029e+00
-1.294100000000000028e+00,-3.182900000000000063e+00
-2.244800000000000129e+00,-2.971099999999999852e+00
-1.876400000000000068e+00,-3.954699999999999882e+00
-2.712700000000000111e-01,-4.356900000000000439e+00
-2.092900000000000205e+00,-3.893800000000000150e+00
-1.471700000000000008e+00,-4.150299999999999656e+00
-1.212199999999999944e+00,-1.865599999999999925e+00
-1.560400000000000009e+00,-3.689499999999999780e+00
-1.497400000000000064e+00,-2.838099999999999845e+00
-5.689400000000000013e-01,-3.869699999999999918e+00
-1.129499999999999948e+00,-2.860100000000000087e+00
-1.338999999999999968e+00,-2.540900000000000158e+00
-1.256599999999999939e+00,-1.500299999999999967e+00
-3.586399999999999810e+00,-2.352500000000000036e+00
-2.239399999999999835e+00,-3.709200000000000053e+00
-1.769500000000000073e+00,-2.867799999999999905e+00
-3.894600000000000062e+00,-2.036999999999999922e+00
-1.249600000000000044e+00,-4.274300000000000210e+00
-2.237899999999999778e+00,-2.683199999999999807e+00
-1.543299999999999894e+00,-3.265600000000000058e+00
-2.583200000000000163e+00,-3.389400000000000190e+00
-4.251800000000000246e+00,-3.512399999999999967e+00
-2.798900000000000166e+00,-5.550500000000000433e+00
-1.892600000000000060e+00,-2.644600000000000062e+00
-1.267800000000000038e+00,-3.288499999999999979e+00
-2.000000000000000000e+00,-2.016999999999999904e+00
-1.805399999999999894e+00,-3.052099999999999813e+00
-6.355699999999999683e-01,-3.502800000000000136e+00
-1.308899999999999952e+00,-2.197799999999999976e+00
-3.854800000000000004e+00,-3.674700000000000077e+00
-2.608400000000000052e+00,-5.232800000000000118e+00
-1.701899999999999968e+00,-3.446899999999999853e+00
-2.299500000000000099e+00,-4.629400000000000404e+00
-2.137300000000000200e+00,-3.712499999999999911e+00
-2.529100000000000126e+00,-4.558300000000000018e+00
-2.016599999999999948e+00,-4.086999999999999744e+00
-7.576299999999999701e-02,-4.374500000000000277e+00
-8.483199999999999630e-01,-2.885699999999999932e+00
-2.375100000000000211e+00,-3.990800000000000125e+00
-7.493499999999999606e-01,-3.982899999999999885e+00
-7.453999999999999515e-01,-2.147400000000000198e+00
5.893100000000000005e-01,-4.073900000000000077e+00
-2.365400000000000169e+00,-2.383700000000000152e+00
-2.351799999999999891e+00,-2.866299999999999848e+00
